GPS_A1.EarthMJ2000Eq.X    GPS_A1.EarthMJ2000Eq.Y    GPS_A1.EarthMJ2000Eq.Z    GPS_A2.EarthMJ2000Eq.X    GPS_A2.EarthMJ2000Eq.Y    GPS_A2.EarthMJ2000Eq.Z    GPS_A3.EarthMJ2000Eq.X    GPS_A3.EarthMJ2000Eq.Y    GPS_A3.EarthMJ2000Eq.Z    GPS_A4.EarthMJ2000Eq.X    GPS_A4.EarthMJ2000Eq.Y    GPS_A4.EarthMJ2000Eq.Z    GPS_B1.EarthMJ2000Eq.X    GPS_B1.EarthMJ2000Eq.Y    GPS_B1.EarthMJ2000Eq.Z    GPS_B2.EarthMJ2000Eq.X    GPS_B2.EarthMJ2000Eq.Y    GPS_B2.EarthMJ2000Eq.Z    GPS_B3.EarthMJ2000Eq.X    GPS_B3.EarthMJ2000Eq.Y    GPS_B3.EarthMJ2000Eq.Z    GPS_B4.EarthMJ2000Eq.X    GPS_B4.EarthMJ2000Eq.Y    GPS_B4.EarthMJ2000Eq.Z    GPS_C1.EarthMJ2000Eq.X    GPS_C1.EarthMJ2000Eq.Y    GPS_C1.EarthMJ2000Eq.Z    GPS_C2.EarthMJ2000Eq.X    GPS_C2.EarthMJ2000Eq.Y    GPS_C2.EarthMJ2000Eq.Z    GPS_C3.EarthMJ2000Eq.X    GPS_C3.EarthMJ2000Eq.Y    GPS_C3.EarthMJ2000Eq.Z    GPS_C4.EarthMJ2000Eq.X    GPS_C4.EarthMJ2000Eq.Y    GPS_C4.EarthMJ2000Eq.Z    GPS_D1.EarthMJ2000Eq.X    GPS_D1.EarthMJ2000Eq.Y    GPS_D1.EarthMJ2000Eq.Z    GPS_D2.EarthMJ2000Eq.X    GPS_D2.EarthMJ2000Eq.Y    GPS_D2.EarthMJ2000Eq.Z    GPS_D3.EarthMJ2000Eq.X    GPS_D3.EarthMJ2000Eq.Y    GPS_D3.EarthMJ2000Eq.Z    GPS_D4.EarthMJ2000Eq.X    GPS_D4.EarthMJ2000Eq.Y    GPS_D4.EarthMJ2000Eq.Z    GPS_E1.EarthMJ2000Eq.X    GPS_E1.EarthMJ2000Eq.Y    GPS_E1.EarthMJ2000Eq.Z    GPS_E2.EarthMJ2000Eq.X    GPS_E2.EarthMJ2000Eq.Y    GPS_E2.EarthMJ2000Eq.Z    GPS_E3.EarthMJ2000Eq.X    GPS_E3.EarthMJ2000Eq.Y    GPS_E3.EarthMJ2000Eq.Z    GPS_E4.EarthMJ2000Eq.X    GPS_E4.EarthMJ2000Eq.Y    GPS_E4.EarthMJ2000Eq.Z    GPS_F1.EarthMJ2000Eq.X    GPS_F1.EarthMJ2000Eq.Y    GPS_F1.EarthMJ2000Eq.Z    GPS_F2.EarthMJ2000Eq.X    GPS_F2.EarthMJ2000Eq.Y    GPS_F2.EarthMJ2000Eq.Z    GPS_F3.EarthMJ2000Eq.X    GPS_F3.EarthMJ2000Eq.Y    GPS_F3.EarthMJ2000Eq.Z    GPS_F4.EarthMJ2000Eq.X    GPS_F4.EarthMJ2000Eq.Y    GPS_F4.EarthMJ2000Eq.Z    
-11568.47669748011        -11520.25837557616        -20949.92010801633        -8407.192776308399        25192.72659483923         261.1618173006431         14524.1566976039          -19539.07612513052        10614.33960938613         16777.53042327477         -8587.398234988656        18712.64175949621         -928.7189331361146        15541.21173706251         21518.53941993805         -26146.39691087669        2227.776566814724         -4099.860635946698        20395.28707451912         -12363.22028570343        -11689.43022485523        -21362.15378286578        -6159.114562614374        -14529.53456409493        -19958.43793254607        -4947.597016986059        16812.0178084161          9620.337783701354         22345.59181855971         10654.13829368602         18018.44989503248         19483.81562278805         -1065.721588464516        7952.816493511351         -13631.90907102855        -21362.10804917191        1027.563566515826         -24600.1554580491         9961.220301220581         12124.0486159258          10437.9332187469          -21201.41726850416        -16667.69774751587        11323.83118768077         17301.74613515665         9776.734016926846         -24625.19874665859        -1851.684142897301        23128.08765480698         4251.851957117711         -12345.0282479903         -18108.64602096758        13525.63620519395         -13949.66430520121        -5836.929411156795        -14280.02380217663        21620.09973038086         -25302.48551988254        7359.846962291034         -3323.819715215935        -7043.520076268153        14443.28886443034         -21146.83981729951        -16906.41721032682        -20457.1451438696         1044.69073343977          19100.31964032995         2379.951249760178         18302.23066497894         20785.93762739305         13227.7735346645          9920.702956076979         
-10256.07264613777        -13814.30281806224        -20234.35341511574        -9857.358634911232        24583.19162247489         -1980.158075031562        15311.56761901173         -17730.1826319681         12513.16184466439         16685.60304652206         -6057.398682099929        19755.58624272347         -3621.978656419105        15754.92350936572         21073.8716880164          -25799.64375043461        604.9958876725589         -6277.985760882462        21984.33320323256         -11283.95225904776        -9738.052775971997        -19682.48782673429        -7624.896929926443        -16119.38914084393        -20493.43819773971        -7167.436473081767        15300.90202820167         7658.191483799408         22118.2372237446          12550.46801063746         16831.21971476236         20511.98180742253         1177.360868824737         9901.137841301912         -11733.36866790772        -21672.81434112088        2746.185042293468         -25203.93518907511        7916.782525631113         10865.75565140057         12790.57995365957         -20586.02473863944        -16776.37704187274        8898.35843893703          18567.63445071511         11128.53560579055         -23769.11967343256        -4073.810689056414        21732.41172441735         5796.429842420444         -14123.77721591478        -19965.4899444694         12612.10653747047         -12156.54019782352        -3173.771259277652        -14901.5335944923         21755.19255963752         -25877.69896184127        5880.780260475789         -1092.333086925125        -9032.637274655339        12607.76426246926         -21560.65329281487        -15550.45681030804        -21280.43277835769        3276.645862462621         19874.19123019169         4657.37596108213          16993.87606329544         20445.05615096877         15014.97744895758         7874.343426594454         
-8834.70341717            -15961.53755576188        -19303.75011290969        -11202.73489034798        23712.36559030371         -4200.401363485748        15936.22444347391         -15732.85586504748        14278.93480606103         16416.3535021158          -3463.052832780817        20588.53031310331         -6276.725759451882        15801.22971001089         20405.24456193366         -25178.65950766714        -1024.196724155893        -8389.343156505887        23339.72499870817         -10084.77833452856        -7683.186327484847        -17793.64443129822        -9009.622588223923        -17537.86987973693        -20810.66013672486        -9311.086139012581        13627.1773930592          5614.664547573238         21655.78989819638         14313.35307751846         15465.0967019161          21322.10938793796         3407.902993435817         11744.22995355349         -9710.171372887538        -21753.17745677266        4435.603317954507         -25539.8416578178         5788.20938409588          9492.020032090822         15007.29261918166         -19751.85696908929        -16706.76295548879        6378.345326497628         19636.14255840962         12362.03570327773         -22660.40185739948        -6252.604861623876        20105.76081589656         7279.3803105747           -15752.36004351198        -21610.13854582303        11564.557545095           -10234.22029690373        -476.916562438257         -15364.69270571063        21659.0686831495          -26177.85351684601        4339.224749543106         1150.743329917804         -10925.75012915701        10638.28570931648         -21745.30787911675        -14029.21737274259        -21877.51341203627        5473.741385840485         20436.86738725345         6885.286082425945         15504.92103087892         19886.88673439677         16642.58290514309         5744.301222215334         
-7319.453169510357        -17939.17551489728        -18167.98841014769        -12429.04124443242        22589.49790225993         -6375.994391701384        16391.49996864866         -13568.30300871851        15892.91372013026         15972.64256332649         -831.8977577652407        21202.63542689795         -8864.78739493194         15679.63998278651         19519.75640330162         -24290.04189007108        -2642.5058956117          -10411.51588844374        24447.0774954198          -8778.427547090419        -5546.646534148862        -15715.67811779315        -10298.59469195624        -18769.92056696193        -20906.73670346943        -11355.79505659045        11808.6107553302          3511.4522132151           20963.16490492551         15924.07914603713         13934.58592737427         21905.601440812           5602.221281647093         13462.53392404575         -7583.790515511089        -21602.34747644063        6077.885944008831         -25604.311028979          3598.099845665469         8017.420321485697         17064.5468475678          -18707.76820659468        -16459.59844337901        3790.541855690664         20495.9314632674          13464.14216332            -21310.82090664633        -8364.933290489316        18265.40781393995         8684.962937787499         -17213.48889963346        -23025.13617924667        10394.10823631172         -8203.112086111956        2225.013514936906         -15664.58728265877        21332.75021402432         -26199.76672884977        2751.545866201074         3381.59322235031          -12702.76812002854        8555.756849228819         -21698.84626754936        -12358.85118749992        -22242.05230607247        7612.649021844447         20782.37609133015         9040.036860428121         13851.17064787034         19117.35517128756         18093.31407919891         3553.190957752698         
-5726.400256764656        -19726.21999406751        -16839.11693000456        -13523.25660164105        21226.50605961761         -8483.83457101607         16672.55821433712         -11259.50138135878        17337.95859077528         15359.1753584236          1808.138151493798         21591.37597433162         -11358.69269486902        15391.43869719164         18426.79913947697         -23143.22102654299        -4232.750259718964        -12323.02939896643        25294.62903970181         -7378.764178962685        -3351.115453099213        -13470.64469341107        -11478.1279065507         -19802.45570019263        -20780.63954352577        -13279.85626023517        9864.50322720799          1370.882450683744         20047.71248137192         17365.54059002787         12255.93343625294         22256.25902258121         7737.013854430536         15037.80794378903         -5376.791871736041        -21221.9183258959         7655.597603541012         -25396.65174082903        1369.706390360922         6457.602965039037         18940.50118105371         -17464.83316104102        -16037.50352786179        1162.416527386178         21137.868336426           14423.15259475695         -19734.70230848384        -10388.36471127632        16230.88690852214         9998.254560714962         -18491.64621603158        -24195.45518474079        9113.179066567438         -6084.776381344687        4903.341276559863         -15798.02850366292        20779.69273460151         -25943.20077305021        1134.59845208192          5576.527866431814         -14344.82584403654        6382.278099820868         -21421.75409020213        -10557.08996992705        -22370.17530640876        9670.654742690524         20907.04133580226         11098.75456797573         12050.17493510616         18144.62458426237         19351.76525969773         1324.275803247979         
-4072.488721381204        -21303.65147102316        -15331.26713984941        -14473.73587804169        19637.89134311378         -10501.48725734532        16776.40547171023         -8831.016271353585        18598.68730227358         14582.47303936179         4428.966409004221         21750.60767802855         -13731.90699206828        14939.6850571975          17137.99366316058         -21750.39702777304        -5778.007314483886        -14103.53733138209        25873.35592699192         -5900.678193914972        -1119.956242775121        -11082.42842397019        -12535.66897016285        -20624.48173360834        -20433.70194912411        -15062.79522672328        7815.537655272662         -784.2674877558114        18919.17075265894         18622.39340608877         10447.00014233219         22370.34750133428         9789.558512786254         16453.28779880581         -3112.651567110594        -20615.92920434943        9151.949598126974         -24919.06769570798        -873.2564446518287        4829.157900167525         20615.19021435923         -16036.2679311941         -15444.96449555551        -1478.06921562619         21555.11600953636         15228.86083774809         -17948.816154481          -12301.36254765187        14023.84326384965         11205.27910012492         -19573.22514177324        -25108.63684447362        7735.395595361363         -3901.753296540466        7529.571964629428         -15763.58973274601        20005.7711898912          -25410.88198827568        -494.4119289987422        7712.185952535212         -15834.44816609241        4140.969092743588         -20916.97062237369        -8643.105308881168        -22260.5159485793         11625.85321180323         20809.52805115331         13039.53300056972         10121.09239902494         16979.04039097609         20404.54156344062         -918.7240552026024        
-2375.265267034979        -22654.72112461941        -13660.43317075307        -15270.38948224696        17840.51170126604         -12407.5332168349         16701.93512663135         -6308.619008572184        19661.71245950062         13650.77052150957         7002.773327944305         21678.63001274629         -15959.24227685024        14329.16463621993         15667.00845794855         -20126.34849174975        -7261.875578848113        -15734.13606011381        26177.11043572658         -4359.853484547557        1123.149829491069         -8576.370702123657        -13459.99019696602        -21227.26567809678        -19869.59670060276        -16685.68658411906        5683.457015483762         -2931.124390271529        17589.51283407672         19681.29151858726         8526.98344376876          22246.652502727           11738.06478885384         17693.94540433147         -815.392050788289         -19790.80042366126        10551.05991026856         -24176.62198287257        -3106.980425230888        3149.361026264489         22070.83276645311         -14437.22402311635        -14688.26299089228        -4102.894241141103        21743.23703954854         15872.71399620701         -15972.11493538055        -14083.61822744546        11667.69598562398         12293.22326571289         -20446.73874879005        -25754.98293640764        6275.376297633823         -1677.211887461021        10075.83478657865         -15561.62749678406        19019.18740915047         -24608.4561911766         -2118.19621543587         9765.895793883759         -17155.81981143402        1855.610115310908         -20189.84165929931        -6637.210112121357        -21914.23457389448        13457.48690018289         20490.8613803936          14841.77250890526         8084.392011171797         15632.96821496511         21240.46532857383         -3151.999816698234        
-652.7741682188673        -23765.04783734633        -11844.374447493          -15904.74119073781        15853.47768956115         -14181.69494710205        16449.93152161712         -3719.131996066752        20515.71814752025         12573.96543943809         9502.184687346309         21376.19317663811         -18017.00536271572        13566.35888627516         14029.475876205           -18288.34066970686        -8668.571542267746        -17197.47525159318        26202.65360238967         -2772.673169457102        3354.34525149068          -5979.11752720804         -14241.25435295644        -21604.38390899827        -19094.3112655431         -18131.26501370928        3490.933407357968         -5046.855294509164        16072.87238456169         20530.96333548626         6516.300727450382         21886.48349669029         13561.80268671541         18746.5758821482          1490.561139715285         -18755.29238512471        11838.0468240377          -23177.20272107417        -5307.70602517885         1436.070694774951         23291.93509049204         -12684.69598988892        -13775.4363329701         -6684.144090680002        21700.21683921392         16347.86097303461         -13825.6172344721         -15716.17052878943        9187.496424842855         13250.51106175957         -21102.88534025434        -26127.61000905911        4748.64401186857          565.1890254108888         12515.04764064752         -15194.27726424224        17830.41865168896         -23544.45072900382        -3719.485162012449        11715.80970907205         -18294.87721675351        -449.499811971481         -19248.08486668924        -4560.735780254073        -21335.00769976596        15146.06826435932         19954.41770849257         16486.30116948752         5961.72958182293          14120.71729405723         21850.63983207238         -5351.796420339426        
1076.704531777569         -24622.82843591461        -9902.358725773795        -16370.05172981808        13697.87537272024         -15805.13163866426        16023.05920952591         -1090.039811336191        21151.62485839281         11363.47542673103         11900.66300388975         20846.48844499045         -19883.3427722753         12659.35198144918         12242.7662368607          -16255.87544063094        -9983.1590695574          -18478.01031832637        25949.7033508282          -1155.981657366508        5549.943087885017         -3318.233450453644        -14871.15795253759        -21751.8163259056         -18116.06188378899        -19384.17698754885        1261.238943395296         -7108.998930808811        14385.33917016072         21162.37606414428         4436.292992387295         21293.6554940722          15241.40428540061         19599.99015355895         3780.733541506323         -17520.37975388546        12999.24568062965         -21931.40933705925        -7452.067980832383        -292.5312769392009        24265.51721656688         -10797.2757120549         -12716.16172286876        -9194.415901518441        21426.49397864598         16649.25243994901         -11532.10286513133        -17181.68143511265        6609.565266386295         14066.97221007526         -21534.68423240643        -26222.55061522734        3171.400616723256         2801.644671788328         14821.31057758878         -14665.42349380236        16452.06688409603         -22230.15134412881        -5281.280348465242        13541.22182945045         -19239.51355252994        -2749.895182453517        -18101.67913045429        -2435.722555215106        -20528.97530317385        16673.66326941839         19205.87679440038         17955.65413438099         3775.633619085557         12458.33311879866         22228.57945750273         -7494.757987901967        
2794.786681287846         -25218.92069526991        -7855.022335939089        -16661.36537718894        11396.61248828663         -17260.57321082192        15425.84204120287         1550.708688244143         21562.65254960031         10032.15508661213         14172.69723272564         20095.12343734679         -21538.3964821299         11617.77152501715         10325.86163207796         -14050.54883638551        -11191.65588112115        -19562.11232985113        25420.93355612392         473.0371497938982         7686.597498155111         -622.0030126268601        -15342.98951511644        -21667.97314376142        -16945.23248265264        -20431.08968399745        -981.9224164167344        -9095.626649811271        12544.84164257838         21568.79843686179         2309.070268028326         20474.45893522716         16759.00175212181         20245.09379476252         6030.77744449041          -16099.17107851024        14022.30611696296         -20452.47341075225        -9517.263344573734        -2018.070561549386        24981.20449847174         -8795.017543075068        -11521.68551473965        -11607.01448410753        20924.95503952207         16773.67519461497         -9115.947098768329        -18464.55912464029        3961.302486634286         14733.91384216308         -21737.52374293001        -26038.7791285512         1560.409647890746         5008.376051485498         16970.09095056957         -13980.6705388046         14898.76680712503         -20679.51796949724        -6786.976256196965        15222.71598666219         -19979.6642327581         -5021.119698106289        -16762.79132407946        -284.7602147947006        -19504.69404211911        18024.01880667512         18253.17897992618         19234.19797133111         1549.34234413445          10663.48007934235         22370.25399784222         -9558.095762871204        
4483.172160009457         -25546.96091454056        -5724.170027493585        -16775.57609061065        8974.198579881828         -18532.51119875316        14664.63290487585         4174.983150633487         21744.41022093292         8594.17685389753          16294.07370473186         19130.08604494653         -22964.52574478915        10452.70326030892         8299.175039403977         -11695.84723615365        -12281.18535460891        -20438.22447895767        24621.97187890284         2097.033718895041         9741.546873529407         2080.853196788686         -15651.71243010836        -21353.73256629307        -15594.2867287245         -21260.84577129745        -3214.655035126747        -10985.57214987808        10570.97884435347         21745.88978315318         157.2908954267662         19437.61617064492         18098.42386988483         20674.99908677711         8216.723024219715         -14506.79317411319        14896.33039475678         -18756.14502687963        -11481.2909922635         -3722.16752841922         25431.35743655512         -6699.245072301658        -10204.72170130142        -13896.23245173956        20200.92662339304         16719.80082474693         -6602.883819190565        -19551.13308127227        1270.915595506416         15244.22260304974         -21709.22920650569        -25578.24765640056        -67.17136472570971        7161.874902837014         18938.48763311465         -13147.30043994898        13187.05365219447         -18909.06400127687        -8220.534332210236        16742.37635484835         -20507.42849104948        -7238.977474577759        -15245.67087647356        1869.239362386224         -18273.06999194319        19182.74411538114         17106.46327951688         20308.30753598832         -693.4292346829463        8755.273597609033         22274.15116249406         -11519.82748134245        
6123.908423282829         -25603.45736861153        -3532.461755544252        -16711.47287154401        6456.393042350227         -19607.42250285351        13747.52343039077         6754.875948093159         21694.96035464336         7064.82821858576          18242.22519807911         17961.63134161573         -24146.56250647531        9176.53248176733          6184.257428862555         -9216.810486719611        -13240.1621804493         -21097.02920832551        23561.3198982806          3698.742597563625         11692.94179040904         4761.591108901417         -15794.03843323321        -20812.4297499571         -14077.5896235521         -21864.62520729593        -5413.215641260203        -12758.73616789307        8484.739541478659         21691.76370594636         -1996.164279838123        18194.15689071829         19245.42938472291         20885.12571568382         10315.32337795989         -12760.17502628614        15612.03085799389         -16860.46690751815        -13323.268755047          -5386.701837605135        25611.18355671982         -4532.244998782815        -8779.270193921306        -16037.72038494754        19262.1004724714          16488.20551680425         -4019.635902603329        -20429.85144810648        -1432.985323465298        15592.46782517077         -21450.09567351646        -24845.85920573533        -1694.037810879256        9239.242388430059         20705.56173726714         -12174.16942107376        11335.12669794713         -16937.61960569627        -9566.713971399367        18084.04580496504         -20817.18465427832        -9379.88125075171         -13566.44637437351        4003.371646381554         -16847.2026995291         20137.51854526738         15777.92258686813         21166.56330040787         -2928.830609151347        6754.005469601439         21941.29932795103         -13359.09421113233        
7699.526330672154         -25387.81493444708        -1303.240346837893        -16469.74719618516        3870.009247206523         -20473.86984929711        12684.28170337728         9262.912796558578         21414.83189144487         5460.395627793242         19996.40072980481         16602.20294027661         -25071.92478673464        7802.849428104681         4003.633772355629         -6639.841414828564        -14058.37886412382        -21531.5168346803         22250.28607315538         5261.113070297823         13520.00966999762         7391.660372692411         -15768.45143114461        -20049.83016555624        -12411.29713225761        -22236.01021819917        -7554.193200250142        -14396.23757123409        6308.342666891429         21407.00059495502         -4128.365193785175        16757.33259786525         20187.81302203131         20873.23425757968         12304.23001391517         -10877.91877176547        16161.798745553           -14785.63554528618        -15023.59058508832        -6993.949586164785        25518.77204054337         -2317.097635829964        -7260.51038857298         -18008.6700502611         18118.47409821462         16081.36397811507         -1393.712334492648        -21091.36645636611        -4121.603973776338        15774.94147396688         -20962.88410813649        -23849.42789210793        -3302.869247779648        11218.36211362114         22252.49413272865         -11071.6400629428         9362.71063325421          -14786.18711111397        -10811.18705570198        19233.44652315145         -20905.63156501942        -11421.03054047264        -11743.00258446891        6094.912632527186         -15242.28420686911        20878.1829239166          14281.70970504418         21799.8362314296          -5133.056705759449        4680.989091106361         21375.25738810624         -15056.31733927002        
9193.286582141185         -24902.33944731779        939.7996934142445         -16052.9801963726         1242.534195389325         -21122.65997316691        11486.21205108841         11672.44004578766         20907.00936639101         3797.933169648426         21537.95652298741         15066.2545052617          -25730.7910747584         6346.255430571429         1780.483118141424         -3992.330953452009        -14727.14778363082        -21737.08106263257        20702.82127074026         6767.549805458824         15203.346639481           9943.107324444672         -15575.22661389516        -19074.04501354281        -10613.12493164044        -22371.07235494431        -9614.839528354605        -15880.67824360304        4064.921848248751         20894.63594874959         -6216.656564322536        15142.42583443489         20915.57464468102         20639.45489786263         14162.30760190751         -8880.034649003306        16539.80893240262         -12553.71207693295        -16564.20160029864        -8526.833477662551        25155.11684856604         -77.34933079449715        -5664.585321196399        -19788.13458869032        16782.20669986344         15503.61145943449         1246.981494288286         -21528.66291413021        -6766.364692897106        15789.70819113875         -20252.77909098752        -22599.56370266742        -4876.574332915345        13078.21160169954         23562.84886893918         -9851.432893897923        7290.774729335291         -12477.64077009558        -11940.73885799528        20178.3786414353          -20771.8323752549         -13340.73294322831        -9794.725458026149        8121.639494149362         -13475.38118781455        21396.87964045219         12633.73419960324         22201.41345108434         -7282.684558132035        2558.256496506694         20582.06026702662         -16593.47323527129        
