Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
-5040.817966002622        -3153.536748713697        -4711.883457290591        703.11240920829           -5796.852177507535        -8653.041630424268        5174.921712062103         -1656.195732449298        -2468.702862625796        
-5031.123727028826        -3177.478940103785        -4747.64048456389         728.9513302881096         -5794.447954104864        -8649.371753921849        5168.073432623278         -1624.838312334265        -2421.811876202089        
-5021.227990204046        -3201.294176416763        -4783.207570318045        754.7790644560882         -5791.954209120828        -8645.567686724273        5160.788548270575         -1593.343862151843        -2374.716400156176        
-5011.133169668552        -3224.982793538307        -4818.585214784252        780.5952010797046         -5789.370911554375        -8641.629383760068        5153.060091412684         -1561.712699116964        -2327.416923272889        
-5000.841642006781        -3248.545127383317        -4853.773918243765        806.3993287352059         -5786.698029278719        -8637.556798295991        5144.880943937169         -1529.945181076066        -2279.913995399111        
-4990.355747035515        -3271.981513780076        -4888.774180855864        832.191035178781          -5783.935529039823        -8633.349881934642        5136.243833306231         -1498.041708746227        -2232.20823080049         
-4979.677788572342        -3295.292288361117        -4923.586502494087        857.969907317558          -5781.083376454539        -8629.008584611787        5127.1413285538           -1466.002728074964        -2184.30031169884         
-4968.810035185103        -3318.477786458679        -4958.211382590962        883.7355311805004         -5778.141536008799        -8624.532854593941        5117.565836182941         -1433.828732727794        -2136.190992000949        
-4957.754720922603        -3341.538343006163        -4992.649319990102        909.4874918891728         -5775.109971055761        -8619.922638475517        5107.509595962954         -1401.520266710606        -2087.881101229432        
-4946.514046027514        -3364.474292444065        -5026.900812806183        935.2253736282291         -5771.988643813762        -8615.177881176089        5096.964676625808         -1369.077927134698        -2039.371548666881        
-4935.090177631602        -3387.285968630749        -5060.966358291742        960.948759615887          -5768.777515364345        -8610.298525937484        5085.922971461536         -1336.502367132693        -1990.66332772607         
-4923.485250433892        -3409.973704758042        -5094.846452710859        986.6572320741398         -5765.476545650279        -8605.284514320869        5074.376193812976         -1303.794298933411        -1941.757520558545        
-4911.701367362402        -3432.537833270733        -5128.541591219255        1012.350372198795         -5762.085693473287        -8600.135786203638        5062.315872470295         -1270.954497105617        -1892.655302915431        
-4899.740600219739        -3454.978685790498        -5162.052267750667        1038.027760129364         -5758.604916491895        -8594.852279776242        5049.733346966284         -1237.983801979746        -1843.357949275087        
-4887.604990312946        -3477.296593043837        -5195.378974908963        1063.688974918754         -5755.0341712191          -8589.433931539068        5036.619762773946         -1204.883123257954        -1793.866838252638        
-4875.296549068356        -3499.49188479333         -5228.522203866189        1089.333594502765         -5751.373413020279        -8583.880676299013        5022.966066408349         -1171.653443823161        -1744.183458307758        
-4862.81725863149         -3521.564889773261        -5261.482444265595        1114.961195669355         -5747.622596110567        -8578.192447166017        5008.763000435516         -1138.295823759167        -1694.309413767653        
-4850.169072452627        -3543.515935627802        -5294.260184130108        1140.571354027794         -5743.781673552468        -8572.369175549713        4994.001098391411         -1104.811404593172        -1644.246431183477        
-4837.353915858461        -3565.345348853269        -5326.855909775535        1166.163643977459         -5739.85059725336         -8566.410791155708        4978.670679615665         -1071.201413773641        -1593.996366039384        
-4824.373686610124        -3587.053454743           -5359.270105728676        1191.737638676568         -5735.8293179631          -8560.317221981939        4962.76184400449          -1037.467169397569        -1543.561209834355        
-4811.230255447997        -3608.64057733526         -5391.503254649579        1217.292910010612         -5731.717785271117        -8554.088394314895        4946.264466689405         -1003.610085201159        -1492.94309755828         
-4797.925466623623        -3630.107039364462        -5423.555837258376        1242.829028560547         -5727.515947603853        -8547.724232725712        4929.16819264846          -969.6316758286557        -1442.144315584796        
-4784.461138419298        -3651.453162214544        -5455.428332265932        1268.345563570765         -5723.223752222024        -8541.224660066335        4911.462431258726         -935.5335623959545        -1391.167310004967        
-4770.839063655221        -3672.679265875253        -5487.121216308704        1293.842082916832         -5718.841145217768        -8534.589597465267        4893.136350799614         -901.3174783654977        -1340.014695426915        
-4757.061010185134        -3693.785668901051        -5518.634963886987        1319.318153073022         -5714.368071511795        -8527.818964323669        4874.178872918637         -866.9852757500485        -1288.68926426777         
-4743.12872138017         -3714.772688371944        -5549.970047306939        1344.773339079489         -5709.804474850476        -8520.91267831091         4854.578667072507         -832.5389316645451        -1237.193996566522        
-4729.043916601702        -3735.64063985704         -5581.126936625951        1370.207204509265         -5705.150297802698        -8513.870655360399        4834.324144958926         -797.9805552456528        -1185.532070346555        
-4714.808291663197        -3756.389837380149        -5612.106099601224        1395.619311434959         -5700.405481756956        -8506.692809665139        4813.403454956031         -763.3123949592118        -1133.70687255956         
-4700.423519281496        -3777.020593387191        -5642.908001641423        1421.009220395179         -5695.569966918207        -8499.379053673096        4791.804476589299         -728.5368463184568        -1081.722010643251        
-4685.891249517837        -3797.533218716097        -5673.533105761337        1446.376490360708         -5690.643692304613        -8491.929298082861        4769.514815048315         -693.656460034952         -1029.581324727013        
-4671.213110208701        -3817.928022568056        -5703.981872539385        1471.720678700338         -5685.626595744223        -8484.343451838737        4746.521795778375         -658.6739506272133        -977.2889005218167        
