Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   Orbiter5.MoonInertial.X   Orbiter5.MoonInertial.Y   Orbiter5.MoonInertial.Z   Orbiter6.MoonInertial.X   Orbiter6.MoonInertial.Y   Orbiter6.MoonInertial.Z   Orbiter7.MoonInertial.X   Orbiter7.MoonInertial.Y   Orbiter7.MoonInertial.Z   Orbiter8.MoonInertial.X   Orbiter8.MoonInertial.Y   Orbiter8.MoonInertial.Z   
-4173.405108631399        12.07494588830741         17.37703457480529         -5215.84319542993         -1889.762930061552        -2822.870798685093        1442.802560174168         -5682.031527482904        -8486.836913212552        -915.9304666658572        1399.551366072556         2090.275415515236         4811.043746004725         751.5842463565059         -1123.03045336451         4453.249507388056         4094.181134321028         -6115.920732497296        -5045.289529884511        1217.687536541896         -1818.667726279644        3066.969412476537         -765.5415177997784        1143.337625007174         
-4212.180963593521        -24.03929833637085        -36.58394984900951        -5219.168009777466        -1919.961982173088        -2867.978963872505        1468.131394393306         -5676.959373715799        -8479.228611899947        -1015.472294030551        1386.562746156123         2070.854482562805         4832.103135105484         786.3019932159223         -1174.900591136568        4436.587190593491         4112.816593274067         -6143.761499335058        -5031.896478421186        1184.488042061799         -1769.064886738284        3131.797167595258         -732.4227065008017        1093.85561117105          
-4249.962053168652        -60.14784495078493        -90.5363218972343         -5222.116611452002        -1950.022792453296        -2912.880491474934        1493.436680536892         -5671.796223741607        -8471.483833696024        -1114.094790159332        1372.318816224288         2049.558042103599         4852.494086749488         820.9109135005274         -1226.608246036514        4419.802607636782         4131.338680820249         -6171.432954617456        -5017.958787933647        1151.160426755087         -1719.270524708758        3195.215114457431         -698.9741351485136        1043.880867440341         
-4286.766780558843        -96.24255557404831        -144.4679209935421        -5224.694574861947        -1979.945358259953        -2957.57537492353         1518.717971336431         -5666.542012245103        -8463.60248176739         -1211.725732486666        1356.853506213985         2026.436808410508         4872.22849092877          855.4087079352466         -1278.149982538831        4402.897062814838         4149.747673684731         -6198.935510947602        -5003.467103494666        1117.705805835081         -1669.28630866317         3257.239569831916         -665.2206835045945        993.4505659976858         
-4322.613251136689        -132.3157367990352        -198.3672514048521        -5226.9073628396          -2009.729698661598        -3002.063640096923        1543.974817796276         -5661.196672702266        -8455.584457493911        -1308.297908374399        1340.202634043933         2001.544316938234         4891.31797420056          889.7932186054531         -1329.522576317017        4385.871844547146         4168.04384668573          -6226.269578078412        -4988.411859032014        1084.125378547702         -1619.114032698795        3317.887729302587         -631.1861157961539        942.6002123402141         
-4357.519264790637        -168.360117536271         -252.2234483866487        -5228.760329417564        -2039.375853269827        -3046.345343576366        1569.206769157929         -5655.760137376841        -8447.429660463735        -1403.749241859128        1322.403614015784         1974.936488423235         4909.773905181122         924.0624215629068         -1380.723003195424        4368.728225658022         4186.227472729865         -6253.435562905011        -4972.783272154003        1050.420432781335         -1568.755623428617        3377.177537119511         -596.8931084997603        891.3636867766327         
-4391.502309996358        -204.3688273978769        -306.026245883404         -5230.258722529543        -2068.883881129033        -3090.420570987393        1594.413372864001         -5650.232337316498        -8439.13798846773         -1498.022861340418        1303.495168668276         1946.671198108786         4927.607400054956         958.2144198229653         -1431.748428686347        4351.467463652938         4204.298822807381         -6280.433869458357        -4956.571338899725        1016.592349933111         -1518.213147254428        3435.127566736541         -562.3632806928945        839.7732897638925         
-4424.57955942869         -240.3353760954924        -359.7659457433037        -5231.407686637918        -2098.253859661054        -3134.289435423125        1619.594174521859         -5644.613202349283        -8430.709337494191        -1591.067111837066        1283.517048210022         1916.80785627861          4944.829328081192         992.2474367329851         -1482.596198081534        4334.090800989085         4222.258165988955         -6307.264898899797        -4939.765828420568        982.6426100455574         -1467.488818044454        3491.756911549717         -527.6172263815533        787.859790199087          
-4456.767866944967        -276.2536338197533        -413.4333884006774        -5232.212265289476        -2127.485883661779        -3177.952075945155        1644.748717866896         -5638.90266107989         -8422.143601723248        -1682.83551638863         1262.509761123045         1885.407005483838         4961.450317081748         1026.159809691948         -1533.263827068091        4316.599465340259         4240.105769422255         -6333.929049516562        -4922.356277600862        948.572797229921          -1416.585005238769        3547.085085311759         -492.6745482845581        735.6524758893356         
-4488.083765786141        -312.1178125702427        -467.0199249786383        -5232.677403601396        -2156.580064346897        -3221.408656158223        1669.876544725426         -5633.100640885707        -8413.440673521283        -1773.286691882735        1240.514318913454         1852.5299389305           4977.480758897349         1059.949984201812         -1583.74899284108         4298.994669856285         4257.841898329963         -6360.426716718328        -4904.331985627214        914.3846053911839         -1365.504242406489        3601.131931674361         -457.553892619384         683.1792055205442         
-4518.543467855721        -347.9224484016886        -520.5173907608842        -5232.807950679286        -2185.536528444674        -3264.65936285464         1694.977194977313         -5627.207067912968        -8404.600443435163        -1862.38422502359         1217.571997337451         1818.23834352073          4992.930814799649         1093.616508234234         -1634.049525685929        4281.277613417027         4275.466816007684         -6386.758293034742        -4885.682008516858        880.0798442734522         -1314.249236281117        3653.917542298106         -422.2729844971909        630.4664615375223         
-4548.16286395042         -383.6623845516006        -573.9180799807073        -5232.608661968916        -2214.355417332787        -3307.704404724936        1720.050206518077         -5621.221867072862        -8395.622800186451        -1950.096514335339        1193.72411579336          1782.593970082438         5007.810420849157         1127.158026893623         -1684.16340100512         4263.449480881231         4292.980783823004         -6412.924168113444        -4866.395153617821        845.6604458431248         -1262.822876300517        3705.46218296868          -386.8486635896261        577.5394034313213         
-4576.957524827303        -419.3327554143616        -627.2147218752652        -5232.08420154365         -2243.03688621748         -3350.544011131744        1745.095115220771         -5615.144962037273        -8386.507630665583        -2036.396584051836        1169.011835973477         1745.658332425519         5022.129293190024         1160.573277362622         -1734.088731765427        4245.511443330208         4310.384061214805         -6438.924728719343        -4846.459974094774        811.1284710285836         -1211.228244680591        3755.786227164193         -351.2969197797356        524.4219210038427         
-4604.942703004388        -454.92897132691          -680.4004579521425        -5231.239144329069        -2271.581103352888        -3393.178430943168        1770.111454897356         -5608.976275235007        -8377.2548199257          -2121.261875531665        1143.475980339979         1707.492436065455         5035.896933274227         1193.861084112839         -1783.823761342879        4227.464658306577         4327.676905693137         -6464.760358734435        -4825.864763417267        776.4861168375937         -1159.468627052702        3804.910096531647         -315.6329285553657        471.1366872489161         
-4632.133335200677        -490.4467041302123        -733.4688204158447        -5230.077978266694        -2299.988249297894        -3435.607931423001        1795.098757259781         -5602.715727847419        -8367.864251176681        -2204.674021500774        1117.15687053249          1668.156536768947         5049.122633008752         1227.020354368142         -1833.366856743844        4209.31027004814          4344.859572839399         -6490.431439158332        -4804.597549868675        741.7357238729601         -1107.547523696063        3852.854207748256         -279.8710859435378        417.7052105473413         
