Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   Orbiter4.MoonInertial.X   Orbiter4.MoonInertial.Y   Orbiter4.MoonInertial.Z   
-2794.214840653774        10382.9993034809          -1962.540210916486        1561.127786772442         4178.044803270663         2918.947798897891         2811.710358393364         -4592.887603292998        -8943.216853128251        -1604.75314388219         -4704.844784907531        -1924.031086206349        
-2815.910224176347        10396.96906253265         -1989.924765143602        1540.401417718182         4241.878433505422         2901.980344784533         2836.632126974451         -4580.21607168793         -8971.24937112254         -1580.573209651237        -4727.519120462297        -1984.804683828406        
-2837.567855842426        10410.79950647365         -2017.282211667945        1519.498880772531         4305.227550512005         2884.681346596422         2861.510270874962         -4567.47444898024         -8999.143801560916        -1556.212514464525        -4749.65337866632         -2045.351592833787        
-2859.187690677107        10424.49135310302         -2044.612357326492        1498.425924042909         4368.094433805847         2867.059161594167         2886.344722471418         -4554.66343649145         -9026.900707994762        -1531.677283255733        -4771.255533834628        -2105.669415184093        
-2880.769685115651        10438.04531406233         -2071.915012034733        1477.188140921062         4430.481459829025         2849.121951010922         2911.135416359743         -4541.783727564558        -9054.520649908925        -1506.97356959297         -4792.333458611276        -2165.75593191653         
-2902.313796972521        10451.4620949052          -2099.189988731145        1455.790973759344         4492.391094266903         2830.87768372838          2935.88228930418          -4528.83600768249         -9082.004182753531        -1482.107259880446        -4812.89492254582         -2225.609094995045        
-2923.819985411246        10464.74239516561         -2126.437103322969        1434.239717522942         4553.825884775142         2812.334139994666         2960.585280187326         -4515.820954585157        -9109.351857975213        -1457.08407752389         -4832.947590936674        -2285.227019475686        
-2945.28821091482         10477.88690842577         -2153.656174632837        1412.539523411178         4614.788454100955         2793.498915171309         2985.244329961526         -4502.739238384005        -9136.564223048568        -1431.909587052738        -4852.499023920507        -2344.607975978695        
-2966.718435256771        10490.89632238302         -2180.84702434676         1390.695402441881         4675.281493579678         2774.379423497565         3009.859381601171         -4489.591521674884        -9163.641821507452        -1406.589198192843        -4871.556675790111        -2403.750383458595        
-2988.110621472966        10503.77131891518         -2208.009476962907        1368.712228993434         4735.307756991009         2754.982901862008         3034.430380056307         -4476.378459648462        -9190.585192975966        -1381.128169884323        -4890.127894520585        -2462.652802264114        
-3009.46473383384         10516.51257414627         -2235.143359741487        1346.594744299844         4794.870054757281         2735.316413571534         3058.957272207175         -4463.100700199313        -9217.394873199635        -1355.531614239851        -4908.219921489188        -2521.313927478826        
-3030.780737817433        10529.1207585099          -2262.248502655682        1324.347559894944         4853.971248468675         2715.386852109921         3083.440006819859         -4449.758884032432        -9244.071394076105        -1329.804500439452        -4925.839891371434        -2579.732582534285        
-3052.058600082877        10541.5965368133          -2289.324738343334        1301.975161002149         4912.614245719917         2695.200944877724         3107.878534503048         -4436.353644768475        -9270.615283686027        -1303.951658558319        -4942.994832199358        -2637.907713086606        
-3073.298288444494        10553.94056829915         -2316.37190205988         1279.481909866896         4970.801995242713         2674.765256907238         3132.272807665591         -4422.885609046672        -9297.027066323557        -1277.977783324925        -4959.691665568098        -2695.838381147943        
-3094.499771846458        10566.15350670752         -2343.389831631968        1256.872049029291         5028.537482320797         2654.086194546137         3156.622780475256         -4409.355396626284        -9323.307262526767        -1251.887437806858        -4975.937206977396        -2753.523759464209        
-3115.663020338019        10578.23600033682         -2370.378367412079        1234.149704534953         5085.823724472837         2633.170009104942         3180.928408818247         -4395.76362048625         -9349.456389108032        -1225.685057022871        -4991.738166296564        -2810.963126130198        
-3136.788005049268        10590.18869210349         -2397.337352234026        1211.31888908238          5142.663767390361         2612.022800463048         3205.189650259781         -4382.110886922805        -9375.474959184095        -1199.374951479302        -5007.101148340851        -2868.155859434104        
-3157.874698167303        10602.01221960131         -2424.266631369275        1188.383505105579         5199.060681117815         2590.650520629657         3229.4064640055           -4368.397795645869        -9401.363482206012        -1172.961310629951        -5022.032653549802        -2925.10143292282         
-3178.923072913152        10613.70721516019         -2451.166052484245        1165.347347790987         5255.017556462495         2569.05897725586          3253.578810863823         -4354.624939873524        -9427.122463989013        -1146.448206258661        -5036.539078756177        -2981.799410679785        
-3199.933103518881        10625.27430590335         -2478.035465598223        1142.214108027954         5310.537501622865         2547.253837094759         3277.706653209025         -4340.792906424729        -9452.752406742016        -1119.839595784055        -5050.626718038169        -3038.249442807661        
-3220.904765205487        10636.71411380463         -2504.874723042216        1118.98737529249          5365.623639023805         2525.24062940717          3301.789954945329         -4326.902275810833        -9478.253809097252        -1093.139325486249        -5064.301763645024        -3094.451261107781        
-3241.838034161017        10648.0272557445          -2531.683679418667        1095.670640463868         5420.279102347733         2503.024749310425         3325.828681471685         -4312.953622325149        -9503.627166139311        -1066.351133655728        -5077.570306988608        -3150.404674948833        
-3262.732887519349        10659.21434356557         -2558.462191561761        1072.267298574239         5474.50703375251          2480.611461068562         3349.822799647387         -4298.947514131316        -9528.872969434451        -1039.478653664322        -5090.438339694287        -3206.109567317413        
-3283.589303339264        10670.27598412725         -2585.210118498624        1048.780651491528         5528.310581264959         2458.005901322555         3373.772277758515         -4284.884513349738        -9553.991707059322        -1012.525416959121        -5102.911754703207        -3261.565891043021        
-3304.407260584063        10681.21277935995         -2611.927321411204        1025.213910535764         5581.692896341323         2435.213082258822         3397.677085485004         -4270.765176143148        -9578.983863629808        -985.4948559796467        -5114.996347420441        -3316.773665190791        
-3325.186739101628        10692.02532631805         -2638.613663598982        1001.570199029447         5634.657131586224         2412.237894715858         3421.537193868629         -4256.590052800137        -9603.849920329551        -958.3903069991647        -5126.697816903354        -3371.732971614896        
-3345.927719604748        10702.71421723301         -2665.269010442164        977.8525547825702         5687.2064386204           2389.085111227614         3445.352575281548         -4242.359687817749        -9628.590354938235        -931.2150128910434        -5138.02176708373         -3426.44395166621         
-3366.630183652072        10713.28003956476         -2691.893229365814        954.0639325131488         5739.343966090411         2365.759389003506         3469.123203395633         -4228.074619982275        -9653.205641859677        -903.9721258210629        -5148.97370802064         -3480.906803047837        
-3387.294113629323        10723.72337605356         -2718.486189804476        930.2072062038351         5791.072857811931         2342.265272844845         3492.849053152488         -4213.735382448998        -9677.696252149995        -876.6647098668764        -5159.559057177103        -3535.121776812273        
-3407.919492730944        10734.04480476992         -2745.047763167706        906.2851713957352         5842.396251039521         2318.607197997451         3516.530100734119         -4199.342502820655        -9702.062653545116        -849.2957435657445        -5169.783140718471        -3589.089174494206        
-3428.506304942115        10744.24489916523         -2771.577822805906        882.3005474203819         5893.317274855566         2294.789492940501         3540.166323534228         -4184.896503224038        -9726.305310488504        -821.8681223917665        -5179.651194827398        -3642.809345373709        
-3449.054535021205        10754.32422812062         -2798.076243977062        858.2559795708657         5943.839048672759         2270.816382112214         3563.757700130212         -4170.397900386131        -9750.424684158439        -794.3846611640183        -5189.168367032311        -3696.282683863537        
-3469.564168482466        10764.28335599578         -2824.542903814086        834.1540412133036         5993.964680842415         2246.691988572362         3587.304210255723         -4155.847205708385        -9774.421232495166        -766.848096386806         -5198.339717545663        -3749.509627015766        
-3490.035191579256        10774.122842677           -2850.977681292599        809.9972358396044         6043.697267363954         2222.420336602139         3610.805834773826         -4141.244925339939        -9798.295410227933        -739.2610885235335        -5207.170220609871        -3802.490652142646        
-3510.467591287452        10783.84324362472         -2877.380457199528        785.7879990629299         6093.039890689193         2198.005354242341         3634.262555650886         -4126.591560249624        -9822.04766890168         -711.6262242055673        -5215.664765847439        -3855.226274546381        
-3530.861355289278        10793.44510992011         -2903.751114102051        761.5287005570135         6141.995618616231         2173.450875769922         3657.67435593078          -4111.887606297038        -9845.678456903523        -683.9460183775227        -5223.828159612603        -3907.717045353493        
-3551.216471957508        10802.9289883115          -2930.089536317362        737.2216459402989         6190.567503268016         2148.760644114489         3681.041219709936         -4097.133554301923        -9869.188219489297        -656.2229163804586        -5231.665126343258        -3959.963549448876        
-3571.532930339905        10812.29542125983         -2956.395609882835        712.8690786065563         6238.758580150257         2123.938313214545         3704.36313211279          -4082.329890112858        -9892.577398809488        -628.4592959744332        -5239.180309909862        -4011.966403505707        
-3591.810720144073        10821.54494698404         -2982.669222526776        688.4731815028936         6286.571867284947         2098.987450315501         3727.64007926773          -4067.477094674716        -9915.846433935309        -600.6574693019211        -5246.378274960269        -4063.726254106354        
-3612.049831722514        10830.6780995052          -3008.910263639671        664.0360788564722         6334.010364414484         2073.911538209446         3750.872048283723         -4052.575644094846        -9938.995760884398        -572.8196847934596        -5253.263508258271        -4115.243775950687        
-3632.250256058105        10839.69540869055         -3035.118624246126        639.5598378513678         6381.0770522721           2048.713977418054         3774.059027227297         -4037.626009708503        -9962.025812646316        -544.948129017168         -5259.840420014982        -4166.519670147914        
-3652.411984749779        10848.59740029695         -3061.294196977018        615.046470256566          6427.774891915731         2023.398088319926         3797.201005100113         -4022.628658142872        -9984.937019207893        -517.044928473435         -5266.113345210499        -4217.554662588256        
-3672.53500999861         10857.38459601352         -3087.436876042513        590.4979340064456         6474.106824120565         1997.967113222636         3820.297971817025         -4007.5840513804          -10007.72980757835        -489.1121513362741        -5272.086544906138        -4268.349502390542        
-3692.619324594009        10866.05751350423         -3113.546557205264        565.9161347351328         6520.075768827461         1972.424218381435         3843.349918184569         -3992.492646820785        -10030.40460181423        -461.1518091427715        -5277.764207544271        -4318.90496042298         
